time,size,latitude,longitude,address
2/25/08 17:36,7.1,2.56 S,100.04 E,인도네시아 수마트라 파당 남쪽 182km 지역
2/21/08 23:16,6.3,41.08 N,114.77 E,미국 네바다주 웰스 동남동쪽 약 17km 지역
2/20/08 17:08,7.6,2.60 N,95.95 E,인도네시아 시뮤루섬 지역
2/18/08 5:33,5.8,23.28 N,121.45 E,대만 카오슝 동북동쪽 145km 해역
2/16/08 23:45,6,21.23 S,68.01 W,볼리비아 포토시 남서쪽 299km 지역
2/14/08 19:09,7.3,36.65 N,21.62 E,그리스 칼라마타 남서쪽 약 61km 해역
2/12/08 21:50,6.4,16.49 N,94.12 W,멕시코 치아파스 아리아가 북서쪽 37km 지역
2/5/08 2:01,6.6,20.02 S,69.84 W,칠레 이키케 북동쪽 40km 지역
1/9/08 17:26,6.3,32.34 N,85.15 E,네팔 카트만두 북쪽 약 516km 지역
1/6/08 14:14,6.1,37.23 N,22.73 E,그리스 아테네 남서쪽 124km 지역
1/2/08 3:55,6.2,5.97 S,146.86 E,파푸아뉴기니 라에 북쪽 88km 지역
12/25/07 23:04,5.6,38.50 N,142.20 E,일본 혼슈 센다이 동쪽 126km해역
12/22/07 16:11,6.4,2.42 S,139.06 E,인도네시아 자야푸라 서쪽 182km 지역
12/20/07 16:55,6.4,38.80 S,177.91 E,뉴질랜드 기스본 남남서쪽 18km지역
12/19/07 18:30,7.3,51.27 N,179.43 W,알래스카 아닥 서남서쪽 약 204km 해역
12/16/07 17:09,6.7,22.56 S,69.98 W,칠레 칼라마 서쪽 110km지역
12/9/07 16:28,7.6,26.16 S,177.45 W,뉴질랜드 케르마데크제도 라울섬 북동쪽 260km 해역
12/7/07 0:47,6,30.06 N,141.43 E,일본 혼슈 도쿄 남남동쪽 643km해역(태평양쪽)
11/30/07 4:00,7.3,14.92 N,61.26 W,대서양 마티니크 세인트피어 북서쪽 약 21km 해역
11/26/07 22:51,5.9,37.30 N,141.80 E,일본 혼슈 센다이 남동쪽 143km 해역
11/26/07 1:02,6.8,8.34 S,118.42 E,인도네시아 숨바와섬 라바 서북서쪽 약 40km 지역
11/18/07 14:40,6,22.57 S,66.22 W,아르헨티나 후후이 북북서쪽 200km 지역
11/16/07 12:12,6.7,2.30 S,77.79 W,에콰도르 이바라 북동쪽 약 50km 지역
11/16/07 0:06,6.8,22.88 S,70.07 W,칠레 안토파가스타 북북동쪽 93km 지역
11/15/07 0:40,7.7,22.19 S,69.84 W,칠레 칼라마 서북서쪽 101km 지역
10/25/07 6:02,7.1,4.08 S,100.80 E,인도네시아 수마트라 벵클루 남서쪽 약 170km 해역
9/30/07 14:23,7.3,49.39 S,163.84 E,태평양 뉴질랜드 인버카길 남서쪽 약 470km 해역
9/30/07 11:08,7,10.48 N,145.61 E,태평양 괌 남남동쪽 약 340km 해역
9/28/07 22:41,7.4,21.90 N,142.70 E,일본 혼슈 도쿄 남쪽 1561km 해역
9/13/07 8:48,7.8,2.53 S,101.00 E,인도네시아 수마트라 벵클루 북서쪽 약 200km 해역
9/12/07 20:10,8.4,4.52 S,101.38 E,인도네시아 수마트라 벵클루 남서쪽 약 130km 해역
9/7/07 2:51,6.5,24.30 N,122.30 E,대만 화련 동쪽 약 73km 해역
9/2/07 10:05,7.5,11.83 S,165.64 E,솔로몬섬 호니아라시 동남동쪽 432km 해역
8/29/07 12:00,5.6,21.73 N,121.39 E,대만 카오슝 남동쪽 152km 해역
8/22/07 16:26,5.2,42.00 N,140.80 E,일본 훗카이도 삿포르 남남서쪽 125km 지역
8/18/07 17:10,5.1,35.40 N,140.40 E,일본 혼슈 도쿄 동남동쪽 68km 지역
8/16/07 8:41,7.5,13.50 S,76.70 W,페루 리마 남남동쪽 160km 해역
8/9/07 9:55,5.3,22.76 N,120.64 E,대만 카오슝 동북동쪽 45km 지역
8/9/07 2:04,7.5,5.97 S,107.66 E,인도네시아 자바섬 자카르타 북동쪽 약 100km 해역(USGS 3차발표)
8/7/07 9:02,6.4,27.60 N,126.50 E,일본 오키나와 북서쪽 약180km 해역
8/2/07 11:38,6.4,47.30 N,142.20 E,러시아 유즈노사할린스크 북서쪽 약 50km 지역
8/2/07 2:08,7.4,15.77 S,167.80 E,남서태평양 바누아투 해역
8/1/07 0:07,6.1,27.30 N,126.80 E,일본 오키나와 북서쪽 약 140km 해역
7/26/07 14:40,7.4,2.89 N,127.54 E,인도네시아 몰루카해역
7/23/07 22:40,5.6,23.64 N,121.57 E,대만 화롄 남쪽 약 37km 해역
7/21/07 23:00,6.1,7.98 S,71.13 W,브라질 아마조나스 지역
7/16/07 23:18,6.6,36.80 N,135.20 E,일본 혼슈 후쿠이 북서쪽 123km 해역
7/16/07 15:37,5.6,37.50 N,138.70 E,일본 혼슈 니가타 남남서쪽 57km 지역
7/16/07 10:13,6.6,37.50 N,138.60 E,일본 혼슈 니가타 남서쪽 63km 해안
7/12/07 14:23,6,7.93 S,74.36 E,페루 뿌깔빠 북북동쪽 약 55km 지역
7/6/07 10:09,6.1,16.70 N,93.50 W,멕시코 치아빠스 뚝스뜰라 서쪽 약 40km 지역
7/1/07 13:12,5.6,43.50 N,144.90 E,일본 홋카이도 구시로 북동쪽 73km 지역
6/28/07 11:52,6.7,7.95 S,154.60 E,남태평양 솔로몬 해역
6/23/07 7:20,5.1,42.50 N,142.20 E,일본 홋카이도 삿포로 동남동쪽 119km지역
6/3/07 6:35,6.1,22.99 N,100.87 E,중국 윈난성 거주지역
5/31/07 5:38,6.4,52.04 N,157.62 E,러시아 캄차카반도 남부 지역
5/16/07 17:56,6.1,20.48 N,100.82 E,라오스 비엔티안 북서쪽 330km 지역
5/5/07 17:51,6,34.28 N,81.90 E,티벳 서부 지역
4/26/07 9:03,5.4,33.90 N,133.60 E,일본 시코쿠 고치 북북동쪽 29km 지역
4/22/07 2:53,6.4,45.17 S,73.12 W,칠레 푸에르토아이센 북북서쪽 33km 지역
4/21/07 4:38,5.9,27.50 N,128.50 E,일본 가고시마 남서쪽 364km 해역
4/20/07 11:23,6.2,25.70 N,125.00 E,대만 타이베이 동북동쪽 360km 해역
4/20/07 10:46,6.7,25.70 N,125.20 E,대만 타이베이 동북동쪽 380km 해역
4/20/07 9:26,6.2,25.80 N,125.10 E,대만 타이베이 동북동쪽 380km 해역
4/19/07 0:07,5.5,42.60 N,142.00 E,일본 홋카이도 삿포로 남동쪽 75km 지역
4/15/07 12:19,5.3,34.80 N,136.40 E,일본 나고야 서남서쪽 62km 지역
4/13/07 14:42,6,17.40 N,100.10 W,멕시코 멕시코시티 남남서쪽 약 250km 지역
4/3/07 12:35,6.2,36.53 N,70.67 E,아프가니스탄 카불 약 북동쪽 260km
4/2/07 5:40,7.7,8.56 S,157.37 E,솔로몬섬 지역
4/1/07 11:52,5.7,32.40 N,137.70 E,일본 나고야 남남동쪽 240km 해역
3/25/07 9:42,7.1,37.30 N,136.50 E,일본 도야마 서북서쪽 93km 영역
3/18/07 10:31,5.8,42.10 N,144.30 E,일본 훗카이도 구시로 남쪽 80km 해역
3/11/07 16:09,5.6,43.70 N,147.80 E,일본 삿포로 동쪽 733km 해역
3/9/07 12:22,6.2,43.34 N,133.65 E,러시아 블라디보스토크 동쪽 150km 지역
3/8/07 14:04,6,30.00 N,141.10 E,일본 도쿄 남남동쪽 약 512km 해역
3/6/07 12:49,6.3,0.54 S,100.50 E,인도네시아 수마트라 파당 북쪽50km지역
2/17/07 9:03,6.6,41.60 N,143.90 E,일본 홋카이도 삿포로 동남동쪽 270km 해역
1/25/07 19:59,6.2,22.86 N,121.91 E,대만 타이퉁 동쪽 80km 해역
1/21/07 20:27,7.3,1.21 N,126.29 E,인도네시아 몰루카 서북서쪽 129km 해역
1/16/07 3:18,5.7,35.00 N,138.90 E,일본 도쿄 서남서쪽 110km 지역
1/13/07 13:24,8.3,46.10 N,154.20 E,일본 북해도 북동쪽 (쿠릴열도) 해역
12/26/06 21:34,7,22.02 N,120.54 E,대만 카우슝 남남동쪽 69km 해역
12/26/06 21:26,7.2,21.85 N,120.59 E,대만 카우슝 남남동쪽 89km 해역
12/23/06 4:50,6.1,10.68 N,92.39 E,인도 안다만섬 지역
12/11/06 12:28,5.6,29.70 N,130.70 E,일본 가고시마 남쪽 139km 해역
12/1/06 23:01,6.3,8.22 S,118.78 E,인도네시아 순바와섬 북쪽 해역
12/1/06 12:58,6.3,3.50 N,99.10 E,인도네시아 수마트라 북부지역
11/22/06 20:15,5.5,44.00 N,146.80 E,일본 홋카이도 동쪽 약 150km 해역
11/18/06 3:03,6.2,28.50 N,130.20 E,일본 가고시마 동쪽 약 50km 해역
11/15/06 20:14,7.7,46.70 N,153.50 E,일본 북해도 북동쪽(쿠릴열도 해역)
11/13/06 10:26,6.7,26.08 S,63.29 W,아르헨티나 산티아고델에스테로 북북동쪽 지역
11/1/06 23:21,5,42.30 N,143.10 E,일본 홋카이도 삿포로 남동쪽 약165km 지역
10/24/06 6:18,6.8,29.70 N,142.20 E,일본 도쿄 남남동쪽 587km 해역
10/20/06 19:48,6.6,13.30 S,76.50 W,페루 리마 남남동쪽 약 16km 해역
10/16/06 2:07,6.3,19.84 N,156.06 W,하와이 칼라오아 북북서 14km 해역
10/13/06 3:05,6.1,31.31 S,71.35 W,칠레 코퀸보 지역
10/11/06 8:58,6,37.20 N,143.10 E,일본 센다이 동남동쪽 약 230km 해역
10/1/06 2:50,6.8,46.40 N,153.90 E,러시아 쿠릴열도 동쪽 해역
9/26/06 7:03,5.2,33.50 N,131.90 E,일본 큐슈 오이타 동북동쪽 41km 해역
9/22/06 11:32,6,26.78 S,63.03 W,아르헨티나 산티아고델에스테로 북동쪽 지역
9/16/06 18:45,6,3.10 S,129.50 E,인도네시아 말루쿠 암본 동북동쪽 155km지역
9/16/06 11:23,5.6,41.30 N,136.20 E,일본 아키타 서북서쪽 459km 해역
9/1/06 19:18,6.8,6.80 S,155.50 E,파푸아뉴기니 보겐빌 지역
9/1/06 7:58,5.7,28.60 N,130.50 E,일본 가고시마 남쪽 약 217km 해역
8/31/06 17:18,4.8,35.60 N,140.00 E,일본 동경만 해역
8/25/06 9:44,6.4,24.30 S,66.90 W,아르헨티나 살타 북서쪽 약 150km 지역
8/18/06 0:20,6,46.70 N,142.00 E,러시아 사할린섬 지역
8/17/06 20:11,6.2,55.68 N,161.66 E,러시아 캄차카반도 동쪽 지역
8/13/06 3:39,5.7,28.60 N,130.50 E,일본 가고시마 남쪽 217 km 해역
8/11/06 23:30,5.9,18.62 N,100.91 W,멕시코 미초아칸 지역
8/8/06 7:19,7,15.80 S,167.80 E,바누아투 펜테코스트섬 서쪽 약 40km 해역
8/7/06 3:17,6.2,26.50 N,144.20 E,일본 동경 남남동쪽 약 1100km해역
8/5/06 23:03,5.9,33.00 S,68.70 W,아르헨티나 멘도자 남동쪽 약 20km 지역
7/17/06 17:19,7.7,9.20 S,107.32 E,인도네시아 자바섬 남쪽 약 235 km 해역
7/9/06 5:40,6.2,51.39 N,179.37 W,미국 알래스카 알루샨 열도 남쪽 해역
7/4/06 12:56,4.9,39.12 N,116.22 E,중국 베이징 남쪽 약 80km 지역
6/27/06 11:39,7.1,51.78 N,175.60 E,알라스카 알루시안열도 해역
6/12/06 5:01,6.1,33.20 N,131.40 E,일본 쿠슈 오이타 서쪽 약 20km 지역
5/28/06 12:12,6.7,5.70 S,151.30 E,파푸아뉴기니 뉴브리튼 지역
5/27/06 7:53,6.3,8.00 S,110.50 E,인도네시아 요갸카르타 남남동쪽 20km 해역
5/22/06 22:08,6.2,54.32 N,158.43 E,러시아 캄차카반도 지역
5/22/06 20:12,6.7,60.79 N,165.83 E,러시아 코라키아 지역
5/16/06 19:39,7.5,31.50 S,179.30 W,뉴질랜드 케르마데크 제도 남남서쪽 285km 해역
5/13/06 19:42,3.9,34.00 N,129.10 E,일본 대마도 이즈하라 남서쪽 30Km 해역
5/4/06 0:26,8.1,19.92 S,174.34 W,남태평양 통가 네이아푸 남남서쪽 146 km 해역
5/1/06 4:17,6.4,27.00 S,70.80 W,칠레 코피아포 북서쪽 약 60km 지역
4/30/06 1:58,6.8,60.40 N,167.60 E,러시아 코라키아 지역
4/21/06 8:25,7.7,61.06 N,167.17 E,러시아 코라키아 지역
4/16/06 20:50,6,30.40 N,139.40 E,일본 요코하마 남쪽 약 565km 해역
4/1/06 19:02,6.5,22.90 N,121.30 E,대만 타이툰 북동 해역
3/28/06 22:33,6,32.20 N,138.60 E,일본 혼슈 나고야 남동쪽 306km 해역
3/27/06 11:50,5.5,32.60 N,132.20 E,일본 오이타 남동쪽 84km 해역
3/25/06 16:29,6,27.60 N,55.70 E,이란 반다르아바스 북서쪽 약 70km 지역
2/28/06 16:31,6.3,28.30 N,56.80 E,이란 케르만 남쪽 약 200km 지역
2/23/06 7:19,7.2,21.00 S,33.30 E,모잠비크 북부 지역
1/28/06 1:58,7.7,5.40 S,128.20 E,인도네시아 암본 남쪽 191km 해역
1/8/06 20:34,7,36.40 N,23.50 E,그리스 아테네 남쪽 약 150km 해역
1/3/06 7:13,7.1,19.90 S,178.10 W,남태평양 피지제도 수바 남동쪽 약400Km해역
1/2/06 15:10,7.3,60.86 S,21.39 W,칠레 푼타아레나스 남동쪽 약 3037km 해역
12/17/05 3:32,6.2,38.30 N,142.70 E,일본 미야기현 동쪽 해역
12/13/05 6:47,6.6,36.50 N,71.20 E,아프카니스탄 페이자바드 남동쪽 90km 지역
12/11/05 23:20,7,6.50 S,152.30 E,파퓨아뉴기니 뉴브리튼 남쪽 약 254km 해역
12/5/05 21:20,6.8,5.30 S,29.90 E,탄자니아 타보라 서쪽 약 310km 지역
12/4/05 1:10,6.1,29.10 N,130.80 E,일본 가고시마 남쪽 약 270km 해역
12/2/05 22:13,6.4,38.10 N,142.30 E,일본 센다이 동쪽 125km 해역
11/26/05 9:49,5.5,29.70 N,115.70 E,중국 동부 장시성 지역
11/22/05 0:36,6,30.90 N,130.30 E,일본 큐슈 가고시마현 가이만 남서쪽 약 30km 해역
11/18/05 4:26,6.9,22.40 S,67.80 W,칠레 안토파가스타 북동쪽 약 300km 지역
11/15/05 6:38,6.9,38.00 N,145.00 E,일본 혼슈 북부 해역
11/11/05 4:29,6.1,57.40 N,120.50 E,러시아 네륜구리 북서쪽 지역
10/23/05 19:09,6.3,37.40 N,134.70 E,일본 가나자와 북서쪽 약 190km 해역
10/19/05 20:44,6.2,36.40 N,141.00 E,일본 동경 북동쪽 약 130km 해역
10/16/05 0:51,7,25.20 N,123.60 E,대만 키룽시 동쪽 약 205km 해역
10/8/05 12:51,7.6,34.80 N,73.70 E,파키스탄 북부지역
9/26/05 10:56,7.5,5.70 S,76.20 W,페루 북부 지역
9/12/05 20:18,4.2,33.70 N,130.10 E,일본 후쿠오카 북서쪽 약 45km 해역
9/9/05 16:26,7.3,4.50 S,153.40 E,파푸아뉴기니 타론 동쪽 약 40km 해역
8/31/05 3:11,6.2,38.40 N,143.50 E,일본 미아기현 센다이 동쪽 230km 해역
8/24/05 19:15,6.2,38.50 N,143.40 E,일본 센다이 북동쪽 약 175km 해역
8/16/05 11:46,6.8,38.10 N,142.40 E,일본 혼슈 센다이 동쪽 약 120km 해역
8/8/05 17:34,6.1,3.70 S,140.40 E,인도네시아 자야푸라 남서쪽 약 140km 지역
7/25/05 0:42,7.2,7.90 N,92.10 E,인도 니코바르섬 서쪽 약 130km 해역
7/23/05 16:35,5.7,35.50 N,140.20 E,일본 도쿄 남동쪽 약 44km 지역
6/17/05 15:21,7,40.60 N,126.40 W,미국 유레카시 서쪽 약 155km 해역
6/15/05 11:50,7.6,41.30 N,125.80 W,미국 캘리포니아주 유레카시 북북서쪽 150km 해역
6/14/05 7:44,7.7,20.10 S,68.90 W,칠레 이키케 동쪽 약 130km 지역
5/19/05 10:54,6.7,1.80 N,96.50 E,인도네시아 수마트라섬 메단 남서쪽 약 315km 해역
5/14/05 14:05,6.9,0.60 N,98.50 E,인도네시아 수마트라섬 남서쪽 인근해역
5/10/05 10:09,6.3,6.30 S,103.10 E,인도네시아 수마트라섬 남쪽 해역
5/2/05 1:24,4.9,33.70 N,130.30 E,일본 후쿠오카 북서쪽 약 25km 해역
4/20/05 9:09,5.1,33.70 N,130.30 E,일본 후쿠오카 북서쪽 약 25km 해역
4/20/05 6:11,5.7,33.70 N,130.30 E,일본 후쿠오카 북서쪽 약 25km 해역
4/19/05 10:48,6.2,29.70 N,139.60 E,일본 도쿄 남쪽 약 660km 해역
4/17/05 1:38,6.5,1.90 N,97.80 E,인도네시아 투앙쿠섬 동남동쪽 약 65km 해역
4/12/05 2:09,6.7,22.00 S,170.60 E,뉴칼레도니아 누메이 동쪽 약 440km 해역
4/11/05 23:54,6.2,7.60 S,78.10 W,페루 트루질로 남서쪽 약 110km 지역
4/11/05 21:20,6.5,3.40 S,145.60 E,파푸아뉴기니 마당 북쪽 약 200km 해역
4/11/05 15:11,6.2,2.80 N,96.70 E,인도네시아 투앙쿠 섬 북북서쪽 약60km 해역
4/11/05 7:22,6.1,35.70 N,140.70 E,일본 동경 동쪽 약 85km 지역
4/10/05 20:34,4.8,33.70 N,130.30 E,일본 후쿠오카 북서쪽 약 20km 해역
4/10/05 19:29,6.8,1.10 S,99.40 E,인도네시아 수마트라섬 파당 서쪽 약 100km 해역
4/3/05 12:11,6.4,2.20 N,97.90 E,인도네시아 수마트라섬 서부 해역
4/1/05 21:52,4.5,33.70 N,130.30 E,일본 후쿠오카 북서쪽 약 17km 해역
3/31/05 16:24,6,1.80 N,97.20 E,인도네시아 수마트라섬 서부 해역
3/31/05 1:19,6.5,3.20 N,95.40 E,인도네시아 수마트라섬 북서부 해역
3/29/05 1:10,8.5,2.30 N,97.10 E,인도네시아 수마트라섬 서쪽 약 70km 해역
3/25/05 21:03,4.3,33.80 N,130.10 E,일본 후쿠오카 북서쪽 약 45km 해역
3/24/05 23:38,4.1,33.70 N,130.20 E,일본 후쿠오카 북서쪽 약 45km 해역
3/22/05 15:55,5.1,33.70 N,130.20 E,일본 후쿠오카 북서쪽 약 45km 해역
3/21/05 23:59,4.6,33.80 N,130.10 E,일본 후쿠오카 북서쪽 약 45km 해역
3/20/05 20:08,4.4,33.80 N,130.10 E,일본 후쿠오카 북서쪽 약 45km 해역
3/20/05 19:52,4.5,33.80 N,130.10 E,일본 후쿠오카 북서쪽 약 45km 해역
3/20/05 10:53,7,33.90 N,130.20 E,일본 후쿠오카 북서쪽 약45 km해역
12/26/04 13:21,7.1,6.91 N,92.96 E,인도 니코바섬
12/26/04 9:58,9,3.30 N,95.98 E,인도네시아 수마트라 서쪽해역
12/23/04 23:59,8.1,49.31 S,161.35 E,맥콰이어섬 북부
12/2/04 8:17,5.5,3.67 S,135.53 E,인도네시아 파퓨아
11/29/04 3:32,7,43.01 N,145.12 E,일본 홋가이도
11/26/04 11:25,7.1,3.61 S,135.40 E,인도네시아 파류아
11/23/04 5:26,7.1,46.68 S,164.72 E,사우스아일랜드 서쪽 해역
11/21/04 20:41,6.3,15.68 N,61.71 W,리워드섬
11/20/04 17:07,6.4,9.60 N,84.17 W,코스타리카
11/15/04 18:06,7.2,4.70 N,77.51 W,콜롬비아 서쪽 해역
11/12/04 6:26,7.5,8.15 S,124.87 E,인도네시아 케프라우안
10/23/04 17:56,6.6,37.23 N,138.78 E,일본 혼슈 서쪽 해역
9/15/04 17:35,5.2,8.77 S,115.36 E,인도네시아 발리
9/7/04 20:53,6.4,28.57 S,65.84 W,아르헨티나 카타마르카
9/5/04 23:57,7.4,33.18 N,137.07 E,일본 혼슈 남쪽 해역
9/5/04 19:07,7.2,33.07 N,136.62 E,일본 혼슈 서부 해역
8/12/04 0:48,5.7,38.38 N,39.26 E,터키 동부
8/10/04 19:26,5.1,27.27 N,103.87 E,중국 사천-운남-귀주 경계
7/30/04 16:14,4.8,39.63 N,43.97 E,터키 동부
7/25/04 23:35,7.3,2.43 S,103.98 E,인도네시아 수마트라 남부
7/18/04 17:31,5.1,33.43 N,69.52 E,중앙아프카니스탄
7/18/04 13:22,5.6,38.00 S,176.51 E,뉴질랜드섬 북쪽
7/15/04 13:27,7.1,17.66 S,178.76 W,피지
7/12/04 22:04,5,46.30 N,13.64 E,슬로베니아
7/2/04 7:30,5.4,39.77 N,43.98 E,터키 동부
5/28/04 21:38,6.3,36.29 N,51.61 E,이란 북부
5/9/04 5:11,4.5,30.13 N,67.12 E,파키스탄
5/1/04 16:56,5.2,24.08 N,121.61 E,대만
4/6/04 6:24,6.6,36.51 N,71.03 E,아프카니스탄 힌두 쿠쉬
3/26/04 4:30,5.6,39.93 N,40.81 E,터키 동부
3/2/04 8:55,3.8,38.06 N,38.28 E,터키 동부
2/24/04 11:27,6.4,35.14 N,4.00 W,모로코 지브롤터 해협
2/24/04 11:14,4.7,3.39 S,29.56 E,부룬디
2/16/04 23:44,5.1,0.47 S,100.66 E,인도네시아 수마트라 남부
2/14/04 19:30,5.5,34.77 N,73.22 E,파키스탄
2/7/04 11:42,7.3,4.00 S,135.02 E,인도네시아 파푸아 남쪽 해역
2/6/04 6:05,7,3.62 S,135.54 E,인도네시아 파푸아
1/4/04 1:23,7.1,22.25 S,169.68 E,뉴칼레도니아 로얄티섬
1/2/04 5:59,5.8,8.31 S,115.79 E,인도네시아 발리
12/28/03 1:00,7.3,22.03 S,169.65 E,로얄티제도 남동부
12/26/03 10:56,6.6,29.00 N,58.33 E,이란 남부
12/25/03 16:11,6.5,8.43 N,82.45 W,파나마 코스타리카 경계
12/23/03 4:15,6.5,35.71 N,121.10 W,캘리포니아
12/1/03 10:38,6,42.91 N,80.52 E,카자흐스탄 신장 경계 지역
11/19/03 2:14,6.5,12.03 N,125.42 E,필리핀 사마르
11/17/03 15:43,7.8,51.15 N,178.65 E,알래스카
11/15/03 3:49,5,27.37 N,103.97 E,중국 스촨-운남-귀주 경계
11/13/03 11:35,5.1,34.71 N,103.83 E,중국 감숙
10/31/03 10:06,7,37.81 N,142.62 E,일본 혼슈 동해안
10/25/03 21:41,5.8,38.40 N,100.51 E,중국 감숙-청해 경계
10/16/03 21:28,5.6,25.95 N,101.25 E,중국 운남
9/27/03 20:33,7.3,50.04 N,87.81 E,러시아 시베리아
9/26/03 6:08,7.4,41.77 N,143.59 E,일본 혼슈
9/26/03 4:50,8.3,41.82 N,143.91 E,일본 혼슈
9/22/03 13:45,6.5,19.78 N,70.67 W,도미니카 공화국
8/21/03 21:12,7.2,45.10 S,167.14 E,뉴질랜드 남부
8/16/03 19:58,5.4,43.77 N,119.64 E,중국 내몽고
8/4/03 13:37,7.5,60.53 S,43.41 W,스코틀랜드 해역
7/27/03 8:18,5.6,22.85 N,92.61 E,인도-방글라데시 국경
7/22/03 0:16,6,25.98 N,101.29 E,중국 운남
7/16/03 5:27,7.6,2.60 S,68.38 E,찰스버그 해령
7/11/03 2:06,5.7,28.36 N,54.17 E,이란 남부
6/24/03 22:01,4.6,32.93 N,49.48 E,이란 서부
6/20/03 15:19,7.1,7.61 S,71.72 W,브라질 아마소나스
5/28/03 2:11,5.8,36.94 N,3.58 E,알제리 북부
5/27/03 4:23,7,2.35 N,128.86 E,인도네시아 할마헤라섬
5/26/03 18:24,7,38.85 N,141.57 E,일본 혼슈 동쪽 해역
5/22/03 3:44,6.8,36.96 N,3.63 E,알제리 북부
5/5/03 0:44,5.8,39.43 N,77.22 E,중국 신장 남부
5/1/03 9:27,6.4,39.01 N,40.46 E,터키 동부
3/29/03 20:46,5.9,35.98 N,70.59 E,아프가니스탄 힌드쿠쉬
3/25/03 11:53,6.5,8.29 S,120.74 E,인도네시아 플로레스
3/18/03 1:36,7,51.27 N,177.98 E,알래스카
2/25/03 12:52,5.3,39.48 N,77.39 E,중국 신장
2/24/03 11:03,6.4,39.61 N,77.23 E,중국 신장
1/27/03 14:26,6.1,39.50 N,39.88 E,터키
1/22/03 11:06,7.6,18.77 N,104.10 W,멕시코 콜리마 해역
1/21/03 11:46,6.5,13.63 N,90.77 W,과테말라
1/20/03 17:43,7.3,10.49 S,160.77 E,솔로몬
11/21/02 6:32,6.4,35.40 N,74.52 E,파키스탄 카쉬미르
11/17/02 13:53,7.3,47.98 N,146.29 E,쿠릴섬 북서 해역
11/4/02 7:12,7.9,63.74 N,147.69 W,알래스카 중부
11/2/02 10:26,7.4,3.02 N,96.18 E,인도네시아 해역
11/2/02 7:09,5.4,35.58 N,74.70 E,파키스탄 카쉬미르
10/31/02 10:32,5.9,41.78 N,14.91 E,이탈리아 남부
10/24/02 15:08,6.2,1.90 S,28.90 E,콩고
10/10/02 19:52,7.6,1.68 S,134.16 E,인도네시아 해역
9/14/02 7:28,6.5,13.04 N,93.07 E,인도 안다만섬
9/9/02 3:44,7.6,3.30 S,142.86 E,파푸아뉴기니아 해역
9/6/02 10:21,5.9,38.38 N,13.70 E,이탈리아 해역
8/19/02 20:08,7.7,23.88 S,178.50 W,피지섬 해역
8/19/02 20:01,7.6,21.70 S,179.51 W,피지섬 해역
6/29/02 2:19,7.3,43.75 N,130.67 E,중국 무단장 남쪽
6/22/02 11:58,6.5,35.63 N,49.10 E,이란 서부
5/19/02 0:15,5.5,2.91 S,33.73 E,빅토리아 호수 남쪽
5/15/02 12:46,6.2,24.64 N,121.92 E,타이완 해역
4/27/02 1:06,7.1,13.09 N,144.62 E,마리아섬 해역
4/24/02 19:51,5.7,42.44 N,21.47 E,발칸반도
4/12/02 13:00,5.9,35.96 N,69.42 E,아프카니스탄 힌두쿠시
4/1/02 15:14,5.9,6.19 S,147.42 E,파푸아뉴기니아 동부
3/31/02 15:52,7.1,24.28 N,122.18 E,타이완 해역
3/25/02 23:56,6.1,36.06 N,69.32 E,아프카니스탄 힌두쿠시
3/6/02 6:16,7.5,6.03 N,124.25 E,필리핀 해역
3/3/02 21:08,7.4,36.50 N,70.48 E,아프카니스탄 힌두쿠시
2/17/02 22:03,5.4,28.09 N,51.76 E,이란
2/3/02 16:11,6.5,38.57 N,31.27 E,터키
1/22/02 13:53,6.3,35.79 N,26.62 E,그리스 크레타섬
1/10/02 20:14,6.7,3.21 S,142.43 W,파푸아뉴기니아 해안
1/9/02 15:45,5.2,38.67 N,69.90 E,타지키스탄
1/3/02 2:22,7.3,17.60 S,167.86 E,바누아투섬 해역
3/24/01 15:28,6.4,34.10 N,132.60 E,일본 히로시마 남남동쪽 약 50km해역
10/6/00 13:30,7.3,35.30 N,133.40 E,일본 톳도리현 서쪽 약 80km 지역(히로시마 북동쪽 약 140km 지역)
11/29/99 13:10,4.6,40.50 N,123.10 E,중국 선양 남쪽 약 100km 지역
4/8/99 22:10,6.4,43.60 N,130.40 E,중국 무단지앙 남동쪽 약 150km 지역
11/9/96 22:56,5.5,29.60 N,120.10 E,중국 동부 항조우 부근
10/4/94 22:25,7.9,43.40 N,147.90 E,일본 훗카이도 동쪽 약 250km 해역
11/10/91 23:37,3.7,34.40 N,130.70 E,일본 시모노세키 북서부 해역
10/28/91 10:10,6,33.90 N,131.10 E,일본 시모노세키 남동부 해역
3/18/87 12:36,6.6,31.90 N,131.80 E,일본 큐슈 동쪽 해역
