title,date,provider_code,content,docID,Node_Id,Edge_Id
"요동치는 대선 테마주","20160522","02100501","\n반기문 테마주 대장주가 요동칠 때 주목받은 것은 <b>안철수</b>, 손학규, <b>유승민</b>","02100501.20160522183503311",,5
"차기 지도자 선호도, 반기문 26%-문재인 16%-안철수 10%로 潘이 압도","20160610","01100701","   10일 한국갤럽이 발표한 2016년 6월 둘째 주 여론조사 결과를 보면 '차기 정치 지도자로 누가 가장 좋다고 생각하는지' 물은 결과, 반 사무총장이 26%로 문재인(16%), <b>안철수</b>(10%) 대표에 멀찌감치 앞서 1위에 나섰다.\n그 뒤를 박원순 서울시장(6%), 오세훈 전 서울시장(4%), <b>유승민</b>","01100701.20160610112617129",,5
"정치 이슈에 롤러코스터 타는 대선 테마주","20160522","02100501","\n반기문 테마주 대장주가 요동칠 때 주목받은 것은 <b>안철수</b>, 손학규, <b>유승민</b>","02100501.20160522144143009",,5
"반기문 26%, 문재인 16%, 안철수 10%","20160610","01700201","\n차기 정치 지도자 선호도 차기 정치 지도자 선호도: 반기문 26%, 문재인 16%, <b>안철수</b> 10%, 박원순 6% 새누리당 지지층: 반기문(46%), 오세훈(9%), 김무성(6%), 의견유보 26% 더불어민주당 지지층: 문재인(45%), 박원순(12%), 손학규(3%), 의견유보 13% 국민의당 지지층: <b>안철수</b>(42%), 의견유보 12% 한국갤럽이 2016년 6월 둘째 주(7~9일) 전국 성인 1002명에게 예비조사에서 후보군으로 선정된 정치인 8인의 이름을 순서 로테이션해 제시하고 차기 정치 지도자로 누가 가장 좋다고 생각하는지 물은 결과, 반기문 UN 사무총장(26%), 문재인 전 더불어민주당 대표(16%), <b>안철수</b> 국민의당 공동대표(10%), 박원순 서울시장(6%), 오세훈 전 서울시장(4%), <b>유승민</b>","01700201.20160610124148292",,5
"반기문·문재인 여야 양강구도 형성","20160606","01700201","\n반 총장의 포함으로 야권의 문재인 전 대표, 안희정 지사, 이재명 시장을 제외한 다른 모든 여야 주자들의 지지율은 일제히 하락했는데, 여권에서는 오세훈 전 시장의 지지율이 가장 큰 폭으로 하락했고, 이어 김무성 전 대표, <b>유승민</b> 의원, 홍준표 지사, 남경필 지사, 원희룡 지사 순으로 하락폭이 큰 것으로 나타났다.\n야권에서는 <b>안철수</b>","01700201.20160606110601235",,5
"반기문 대통령은 없다","20160108","01101001","\n김대중 정부와 <b>노무현</b> 정부, 이명박 정부에 이르기까지 장관 기용과 국회의원·서울시장 선거 출마를 제안받았지만 모두 거절했다.\n물론 정치권과 거리를 뒀던 참신함이 ‘<b>안철수</b>","01101001.20160108102610379",,6
"반기문vs문재인vs안철수","20160608","01601001","\n반기문이 어떻게 현란한 롤러코스터를 극복하고 여당을 잘 묶어서 대통령 선거에 골인하느냐가 또한 <b>김무성</b>, 정의화, 유승민 등이 어떻게 나오느냐가 여당과 관련한 가장 중요한 관전 포인트이다.\n야당은 문재인과 <b>안철수</b>의 관계가 어떻게 진전될 것인지 하나로 연합할 수 있는 것인지가 가장 중요한 관전 포인트이다.","01601001.20160608223200800",,7
"대통령 적합도, 文(28.1%) vs 潘(24.1%) vs 安(13.2%)","20160602","01600501","대통령 적합도, 文(28.1%) vs 潘(24.1%) vs 安(13.2%)반기문 돌풍에 <b>안철수</b>·<b>김무성</b> 급락…문재인 반등 “더민주(32.2%) vs 새누리(25.5%) vs 국민(19.4%)” \&apos;리서치뷰\&apos; 5월 정례조사 결과 여론조사전문기관 \&apos;리서치뷰\&apos;의 5월말 정례조사 결과 차기 대통령 적합도에서 더불어민주당 문재인 전 대표가 28.1%의 지지를 얻어 계속 선두를 달리는 가운데 반기문 유엔 사무총장이 24.1%로 오차범위 내 2위를 달렸고, 국민의당 <b>안철수</b>","01600501.20160601191903597",,7
"대선으로 가는 징검다리 4ㆍ13 총선이 불과 80여일 앞으로 다가오면서 정치 테마주 ‘폭탄돌리기’가 또다시 시작됐다. 사흘이 멀다하고 증권 당국은 ‘투자주의’ 종목을 지정하며 투자자들에게 경고 메시지를 보내지만 ‘소귀에 경읽기’ 처럼 무의미하다. 작은 정치 환경 변화가 주가에 영향을 미치는 일이 매일 확인되기 때문이다. ‘오르는 게 우량주’라는 통찰은 투자 부나방들을 다시금 정치 테마주 근처를 얼씬거리게 만든다.▶ ‘대도무문’ 김무성주(株)= 고(故)","20160120","02100701"," ▶ ‘대도무문’ <b>김무성</b>주(株)= 고(故)4·13총선 80여일 앞으로 다가와 증권가 정치 테마주 급등락 반복 <b>안철수</b>","02100701.20160120115217400",,7
"반기문, 충청권서도 문재인과 0.7%p차 접전 왜?","20160606","01400551","\n반 총장은 오세훈 전 시장과 <b>김무성</b> 전 대표를 비롯해 모든 여권주자 지지층, 야권주자인 <b>안철수</b> 대표와 김부겸 의원 지지층, 기존의 부동층 다수를 흡수한 것으로 분석됐다.","01400551.20160606185825076",,7
"반기문·문재인 여야 양강구도 형성","20160606","01700201","\n반 총장은 오세훈 전 시장과 <b>김무성</b> 전 대표를 비롯해 모든 여권주자 지지층, 야권주자인 <b>안철수</b>","01700201.20160606110601235",,7
"반기문vs문재인vs안철수","20160608","01601001","\n야당에서는 이미 문재인과 <b>안철수</b>가 대통령 후보로서 상수가 되었다.\n이 둘의 지지율은 <b>박원순</b>","01601001.20160608223200800",,8
"차기 지도자 선호도, 반기문 26%-문재인 16%-안철수 10%로 潘이 압도","20160610","01100701","   10일 한국갤럽이 발표한 2016년 6월 둘째 주 여론조사 결과를 보면 '차기 정치 지도자로 누가 가장 좋다고 생각하는지' 물은 결과, 반 사무총장이 26%로 문재인(16%), <b>안철수</b>(10%) 대표에 멀찌감치 앞서 1위에 나섰다.\n그 뒤를 <b>박원순</b>","01100701.20160610112617129",,8
"반기문 26%, 문재인 16%, 안철수 10%","20160610","01700201","\n차기 정치 지도자 선호도 차기 정치 지도자 선호도: 반기문 26%, 문재인 16%, <b>안철수</b> 10%, <b>박원순</b> 6% 새누리당 지지층: 반기문(46%), 오세훈(9%), 김무성(6%), 의견유보 26% 더불어민주당 지지층: 문재인(45%), <b>박원순</b>(12%), 손학규(3%), 의견유보 13% 국민의당 지지층: <b>안철수</b>(42%), 의견유보 12% 한국갤럽이 2016년 6월 둘째 주(7~9일) 전국 성인 1002명에게 예비조사에서 후보군으로 선정된 정치인 8인의 이름을 순서 로테이션해 제시하고 차기 정치 지도자로 누가 가장 좋다고 생각하는지 물은 결과, 반기문 UN 사무총장(26%), 문재인 전 더불어민주당 대표(16%), <b>안철수</b> 국민의당 공동대표(10%), <b>박원순</b>","01700201.20160610124148292",,8
"'與 유력 잠룡 - 친노 핵심' 만남… PK 세 확대 나서나","20160606","02100501","\n반 총장으로선 문재인, 안희정, <b>박원순</b>, <b>안철수</b>, 손학규, 김부겸 등 차기 잠룡 후보가 즐비한 야권 내 상황에 대한 이 의원의 분석과 대선 기상도를 청취하는 기회로 삼을 수도 있다.","02100501.20160606173158694",,8
"'대망론' 반기문-'친노' 이해찬 8일 솔직토크? 간보기대화?","20160606","02100501","\n반 총장으로선 문재인, 안희정, <b>박원순</b>, <b>안철수</b>, 손학규, 김부겸 등 차기 잠룡 후보가 즐비한 야권내 상황에 대한 이 의원의 분석과 대선 기상도를 청취하는 기회로 삼을 수도 있다.","02100501.20160606151545730",,8
"반기문vs문재인vs안철수","20160608","01601001","\n야당에서는 이미 문재인과 <b>안철수</b>가 대통령 후보로서 상수가 되었다.\n이 둘의 지지율은 박원순, 안희정, <b>김부겸</b>","01601001.20160608223200800",,9
"'與 유력 잠룡 - 친노 핵심' 만남… PK 세 확대 나서나","20160606","02100501","\n반 총장으로선 문재인, 안희정, 박원순, <b>안철수</b>, 손학규, <b>김부겸</b> 등 차기 잠룡 후보가 즐비한 야권 내 상황에 대한 이 의원의 분석과 대선 기상도를 청취하는 기회로 삼을 수도 있다.","02100501.20160606173158694",,9
"반기문, 충청권서도 문재인과 0.7%p차 접전 왜?","20160606","01400551","\n반 총장은 오세훈 전 시장과 김무성 전 대표를 비롯해 모든 여권주자 지지층, 야권주자인 <b>안철수</b> 대표와 <b>김부겸</b> 의원 지지층, 기존의 부동층 다수를 흡수한 것으로 분석됐다.","01400551.20160606185825076",,9
"'대망론' 반기문-'친노' 이해찬 8일 솔직토크? 간보기대화?","20160606","02100501","\n반 총장으로선 문재인, 안희정, 박원순, <b>안철수</b>, 손학규, <b>김부겸</b> 등 차기 잠룡 후보가 즐비한 야권내 상황에 대한 이 의원의 분석과 대선 기상도를 청취하는 기회로 삼을 수도 있다.","02100501.20160606151545730",,9
"반기문 대선 지지도 1위","20160603","01600301","\n이밖에 오세훈 전 서울시장(10.4%→4.3%), 새누리당 김무성 전 대표(6.6%→3.8%), 무소속 유승민 의원(4.5%→2.9%), 더민주 <b>김부겸</b> 의원(4.3%→2.5%), 남경필 경기지사(3.2%→1.8%) 등은 모두 지지율이 하락하며 중하위권에 머물렀다.\n리얼미터는 “기존 문재인·<b>안철수</b>의 ‘야야(野野) 양강 구도’에서 반기문·문재인의 ‘여야(與野) 양강 구도’로 재편됐다”면서 “문 전 대표를 제외한 모든 대권주자의 지지층이 반 총장 쪽으로 이동한 것으로 나타났다”고 설명했다.","01600301.20160603140531424",,9
"차기 지도자 선호도, 반기문 26%-문재인 16%-안철수 10%로 潘이 압도","20160610","01100701","   10일 한국갤럽이 발표한 2016년 6월 둘째 주 여론조사 결과를 보면 '차기 정치 지도자로 누가 가장 좋다고 생각하는지' 물은 결과, 반 사무총장이 26%로 문재인(16%), <b>안철수</b>(10%) 대표에 멀찌감치 앞서 1위에 나섰다.\n그 뒤를 박원순 서울시장(6%), <b>오세훈</b>","01100701.20160610112617129",,10
"반기문 26%, 문재인 16%, 안철수 10%","20160610","01700201","\n차기 정치 지도자 선호도 차기 정치 지도자 선호도: 반기문 26%, 문재인 16%, <b>안철수</b> 10%, 박원순 6% 새누리당 지지층: 반기문(46%), <b>오세훈</b>(9%), 김무성(6%), 의견유보 26% 더불어민주당 지지층: 문재인(45%), 박원순(12%), 손학규(3%), 의견유보 13% 국민의당 지지층: <b>안철수</b>(42%), 의견유보 12% 한국갤럽이 2016년 6월 둘째 주(7~9일) 전국 성인 1002명에게 예비조사에서 후보군으로 선정된 정치인 8인의 이름을 순서 로테이션해 제시하고 차기 정치 지도자로 누가 가장 좋다고 생각하는지 물은 결과, 반기문 UN 사무총장(26%), 문재인 전 더불어민주당 대표(16%), <b>안철수</b> 국민의당 공동대표(10%), 박원순 서울시장(6%), <b>오세훈</b>","01700201.20160610124148292",,10
"반기문, 충청권서도 문재인과 0.7%p차 접전 왜?","20160606","01400551","\n반 총장은 <b>오세훈</b> 전 시장과 김무성 전 대표를 비롯해 모든 여권주자 지지층, 야권주자인 <b>안철수</b> 대표와 김부겸 의원 지지층, 기존의 부동층 다수를 흡수한 것으로 분석됐다.","01400551.20160606185825076",,10
"반기문 대선 지지도 1위","20160603","01600301","\n국민의당 <b>안철수</b> 대표는 3.2%나 포인트나 떨어진 12.9%, 박원순 서울시장이 1.3%포인트 하락한 6.6%로 그 뒤를 이었다.\n이밖에 <b>오세훈</b>","01600301.20160603140531424",,10
"반기문·문재인 여야 양강구도 형성","20160606","01700201","\n반 총장은 <b>오세훈</b> 전 시장과 김무성 전 대표를 비롯해 모든 여권주자 지지층, 야권주자인 <b>안철수</b>","01700201.20160606110601235",,10
"반기문 대선 지지도 1위","20160603","01600301","\n이밖에 오세훈 전 서울시장(10.4%→4.3%), 새누리당 김무성 전 대표(6.6%→3.8%), 무소속 유승민 의원(4.5%→2.9%), 더민주 김부겸 의원(4.3%→2.5%), <b>남경필</b> 경기지사(3.2%→1.8%) 등은 모두 지지율이 하락하며 중하위권에 머물렀다.\n리얼미터는 “기존 문재인·<b>안철수</b>의 ‘야야(野野) 양강 구도’에서 반기문·문재인의 ‘여야(與野) 양강 구도’로 재편됐다”면서 “문 전 대표를 제외한 모든 대권주자의 지지층이 반 총장 쪽으로 이동한 것으로 나타났다”고 설명했다.","01600301.20160603140531424",,11
"반기문·문재인 여야 양강구도 형성","20160606","01700201","\n반 총장의 포함으로 야권의 문재인 전 대표, 안희정 지사, 이재명 시장을 제외한 다른 모든 여야 주자들의 지지율은 일제히 하락했는데, 여권에서는 오세훈 전 시장의 지지율이 가장 큰 폭으로 하락했고, 이어 김무성 전 대표, 유승민 의원, 홍준표 지사, <b>남경필</b> 지사, 원희룡 지사 순으로 하락폭이 큰 것으로 나타났다.\n야권에서는 <b>안철수</b>","01700201.20160606110601235",,11
"반기문 대통령은 없다","20160108","01101001","\n<b>문재인</b>·<b>안철수</b>","01101001.20160108102610379",,12
"반기문 대통령은 없다","20160108","01101001","\n김대중 정부와 노무현 정부, <b>이명박</b> 정부에 이르기까지 장관 기용과 국회의원·서울시장 선거 출마를 제안받았지만 모두 거절했다.\n물론 정치권과 거리를 뒀던 참신함이 ‘<b>안철수</b>","01101001.20160108102610379",,13
"반기문 유엔 사무총장, 제주포럼 참석..기조연설 펼친다 ‘어떤 내용?’","20160526","02100601","\n<b>박주연</b> 한경닷컴 연예이슈팀 기자 기사제보 및 보도자료 hub@hankyung.com [","02100601.20160526065559668",,14
"반기문 JP 예방, “국가 원로 대선배님 인사차 들렸다” 대권 출마설 언급 NO","20160528","02100601","\n<b>박주연</b> 한경닷컴 연예이슈팀 기자 기사제보 및 보도자료 hub@hankyung.com [","02100601.20160528194240195",,14
"반기문 대선 출마 시사에 새누리당 “더할 나위 없이 좋다” 환영","20160526","02100601","\n<b>박주연</b> 한경닷컴 연예이슈팀 기자 기사제보 및 보도자료 hub@hankyung.com [","02100601.20160526135749084",,14
"반기문 대선 출마 시사, “한국 시민으로서 어떤 일 할지 결심하겠다”","20160526","02100601","\n<b>박주연</b> 한경닷컴 연예이슈팀 기자 기사제보 및 보도자료 hub@hankyung.com [","02100601.20160526084751840",,14
"반기문 이해찬 뉴욕회동 불발, “애초 비공개 만남...성격 변질돼”","20160609","02100601","\n<b>박주연</b> 한경닷컴 연예이슈팀 기자 기사제보 및 보도자료 hub@hankyung.com [","02100601.20160609091330312",,14
"반기문 유엔 사무총장, 제주포럼 참석..기조연설 펼친다 ‘어떤 내용?’","20160526","02100601","\n뿐만 아니라 반기문 총장은 황교안 국무총리와 <b>원희룡</b> 제주지사를 만나 이야기 를 나눌 예정이다.\n한편 이날 반기문 총장은 오후 4시 주요 7개국 정상회의가 열리는 일본으로 출 발한다.\n<b>박주연</b> 한경닷컴 연예이슈팀 기자 기사제보 및 보도자료 hub@hankyung.com [","02100601.20160526065559668",,15
"반기문 이해찬 뉴욕회동 불발, “애초 비공개 만남...성격 변질돼”","20160609","02100601","\n한편 반기문 총장은 참여정부에서 외교부 장관으로 재직하다 지난 2006년 UN 사 무총장으로 선출됐으며 당시 <b>노무현</b> 전 대통령과 이해찬 전 총리가 상당한 지원 을 한 것으로 알려졌다.\n<b>박주연</b> 한경닷컴 연예이슈팀 기자 기사제보 및 보도자료 hub@hankyung.com [","02100601.20160609091330312",,16
"반기문 이해찬 뉴욕회동 불발, “애초 비공개 만남...성격 변질돼”","20160609","02100601","\n한편 반기문 총장은 참여정부에서 외교부 장관으로 재직하다 지난 2006년 UN 사 무총장으로 선출됐으며 당시 노무현 전 대통령과 <b>이해찬</b> 전 총리가 상당한 지원 을 한 것으로 알려졌다.\n<b>박주연</b> 한경닷컴 연예이슈팀 기자 기사제보 및 보도자료 hub@hankyung.com [","02100601.20160609091330312",,17
"반기문 유엔 사무총장, 제주포럼 참석..기조연설 펼친다 ‘어떤 내용?’","20160526","02100601","\n뿐만 아니라 반기문 총장은 황교안 국무총리와 <b>원희룡</b> 제주지사를 만나 이야기 를 나눌 예정이다.","02100601.20160526065559668",,18
"반기문vs문재인vs안철수","20160608","01601001","\n여당의 김무성, 오세훈, 유승민, 정의화, 남경필, <b>원희룡</b> 등과 지지율 격차가 너무 크기 때문에 획기적인 정치구도의 변화나 이슈가 나타나지 않으면 반기문이 여론조사에서 계속 여당 1위를 할 가능성이 크다.","01601001.20160608223200800",,18
"대선 ‘조기 등판’ 반기문 변수…셈법 복잡해진 여야 잠룡들","20160526","01100101","\n남경필 경기지사와 <b>원희룡</b> 제주지사 등은 지자체장에 집중, 개인 브랜드를 만드는 데 주력하고 있다.","01100101.20160526230602566",,18
"반기문 대망론, 여야 정치권 여진 계속","20160531","01400351","\n제주포럼을 주관했던 <b>원희룡</b> 제주지사도 이날 언론 인터뷰에서 “반 총장의 메시지를 본인은 확대 해석하지 말라고 하지만, 일정을 잡고 메시지를 던지는 것을 보니, 이건 뭐 국내 정치인들 뺨치는 듯한 생각도 들더라”면서 “외교관으로서 국내 정치에 문외한이라는 얘기가 어쩌면 전혀 근거 없는 선입견일 수도 있겠다”고 말했다.","01400351.20160531171402314",,18
"No pdf/10판/5면/반기문 첫날 안팎","20160525","01100101","\n<b>원희룡</b> 제주지사가 반 총장을 맞았다.","01100101.20160525161921433",,18
"반기문 대망론 번지나… 정치권 ‘술렁’","20160525","01100701","\n정진석 새누리당 원내대표가 25일 서울 여의도 새누리 당사 앞에서 열린 경비중대 격려 방문을 마치고 비박계인 김무성 전 대표와 친박계 좌장격인 <b>최경환</b> 의원과의 회동과 관련 취재진의 질문을 받고 있다.\n이재문 기자반면 반 총장이 참석하는 제주포럼 조직위원장이자 여권 차기 대선 주자 중 한 명으로 꼽히는 <b>원희룡</b> 제주지사는 라디오에서 “우리 국정을 고민하기엔 시간이 짧은 게 아닌가 걱정된다”고 회의적 입장을 표시했다.","01100701.20160525190038864",,19
"야권 원로 정대철 고문의 충청 대권주자 평가는","20160526","01400351","\n다만, 그는 “(야권의 대선 후보가) <b>안희정</b>이라면 저쪽은 남경필·<b>원희룡</b> 이렇게 (구도가 맞아) 떨어져야하는데, 반기문(총장)이라든가 나이많은 후보가 나오는 구도라면 (노장년층이) <b>안희정</b>","01400351.20160526180310686",,20
"반기문·문재인 여야 양강구도 형성","20160606","01700201","\n반 총장의 포함으로 야권의 문재인 전 대표, 안희정 지사, 이재명 시장을 제외한 다른 모든 여야 주자들의 지지율은 일제히 하락했는데, 여권에서는 오세훈 전 시장의 지지율이 가장 큰 폭으로 하락했고, 이어 김무성 전 대표, <b>유승민</b> 의원, 홍준표 지사, 남경필 지사, <b>원희룡</b>","01700201.20160606110601235",,21
"반기문vs문재인vs안철수","20160608","01601001","\n여당의 <b>김무성</b>, 오세훈, 유승민, 정의화, 남경필, <b>원희룡</b>","01601001.20160608223200800",,22
"차기 대선 반기문-문재인 양강구도 재편","20160606","02100501","\n이어 <b>김무성</b> 전 새누리당 대표, 이재명 성남시장, 유승민 무소속 의원, 김부겸 더민주 의원, 남경필 경기지사, 홍준표 경남지사와 <b>원희룡</b> 제주지사 순이었다.","02100501.20160606154145002",,22
"반기문·문재인 여야 양강구도 형성","20160606","01700201","\n반 총장의 포함으로 야권의 문재인 전 대표, 안희정 지사, 이재명 시장을 제외한 다른 모든 여야 주자들의 지지율은 일제히 하락했는데, 여권에서는 오세훈 전 시장의 지지율이 가장 큰 폭으로 하락했고, 이어 <b>김무성</b> 전 대표, 유승민 의원, 홍준표 지사, 남경필 지사, <b>원희룡</b>","01700201.20160606110601235",,22
"반기문·문재인 여야 양강구도 형성","20160606","01700201","\n반 총장의 포함으로 야권의 문재인 전 대표, 안희정 지사, 이재명 시장을 제외한 다른 모든 여야 주자들의 지지율은 일제히 하락했는데, 여권에서는 오세훈 전 시장의 지지율이 가장 큰 폭으로 하락했고, 이어 김무성 전 대표, 유승민 의원, 홍준표 지사, 남경필 지사, <b>원희룡</b> 지사 순으로 하락폭이 큰 것으로 나타났다.\n야권에서는 안철수 대표의 지지율이 가장 크게 하락했고, 다음으로 김부겸 의원, <b>박원순</b>","01700201.20160606110601235",,23
"차기 대선 반기문-문재인 양강구도 재편","20160606","02100501","\n이어 김무성 전 새누리당 대표, 이재명 성남시장, 유승민 무소속 의원, <b>김부겸</b> 더민주 의원, 남경필 경기지사, 홍준표 경남지사와 <b>원희룡</b> 제주지사 순이었다.","02100501.20160606154145002",,24
"반기문·문재인 여야 양강구도 형성","20160606","01700201","\n이어 김무성 새누리당 전 대표가 2.5%p 하락한 4.1%, 이재명 성남시장이 0.7%p 상승한 4.0%, 유승민 의원이 1.2%p 내린 3.3%, <b>김부겸</b> 의원이 1.7%p 하락한 2.6%, 남경필 경기지사가 1.0%p 내린 2.2%, 홍준표 경남지사와 <b>원희룡</b> 제주지사가 각각 순서대로 1.1%p, 0.8%p 하락한 1.4%를 기록했다.","01700201.20160606110601235",,24
"반기문vs문재인vs안철수","20160608","01601001","\n여당의 김무성, <b>오세훈</b>, 유승민, 정의화, 남경필, <b>원희룡</b> 등과 지지율 격차가 너무 크기 때문에 획기적인 정치구도의 변화나 이슈가 나타나지 않으면 반기문이 여론조사에서 계속 여당 1위를 할 가능성이 크다.","01601001.20160608223200800",,25
"대선 ‘조기 등판’ 반기문 변수…셈법 복잡해진 여야 잠룡들","20160526","01100101","\n<b>오세훈</b> 전 서울시장과 김문수 전 경기지사는 낙선이라는 치명상을 입었다.\n남경필 경기지사와 <b>원희룡</b> 제주지사 등은 지자체장에 집중, 개인 브랜드를 만드는 데 주력하고 있다.","01100101.20160526230602566",,25
"반기문·문재인 여야 양강구도 형성","20160606","01700201","\n반 총장의 포함으로 야권의 문재인 전 대표, 안희정 지사, 이재명 시장을 제외한 다른 모든 여야 주자들의 지지율은 일제히 하락했는데, 여권에서는 <b>오세훈</b> 전 시장의 지지율이 가장 큰 폭으로 하락했고, 이어 김무성 전 대표, 유승민 의원, 홍준표 지사, 남경필 지사, <b>원희룡</b>","01700201.20160606110601235",,25
"여야 정치권, 방한한 반 총장에 일제히 견제구","20160526","01101101","\n<b>박지원</b> 국민의당 원내대표도 “굉장한 권력욕을 가진 분”이라며 반 총장의 대선출마를 예상했다.\n반 총장을 경계하는 목소리는 여권에서 더 컸다.\n여권 잠룡인 <b>원희룡</b> 제주지사는 한 라디오 방송에 나와‘반기문 대망론’에 대해 “세계 문제만 고민하다가 만약 우리 국정을 고민하려면 아마 시간이 짧은 게 아닌가 걱정된다”며 부정적 입장을 밝혔다.","01101101.20160526051708489",,26
"대선 ‘조기 등판’ 반기문 변수…셈법 복잡해진 여야 잠룡들","20160526","01100101","\n<b>남경필</b> 경기지사와 <b>원희룡</b> 제주지사 등은 지자체장에 집중, 개인 브랜드를 만드는 데 주력하고 있다.","01100101.20160526230602566",,27
"반기문에 무게 실리나","20160415","01101101","\n반 총장과 함께 이른바 ‘남ㆍ원ㆍ정(<b>남경필</b> <b>원희룡</b>","01101101.20160415051315585",,27
"차기 대선 반기문-문재인 양강구도 재편","20160606","02100501","\n이어 김무성 전 새누리당 대표, 이재명 성남시장, 유승민 무소속 의원, 김부겸 더민주 의원, <b>남경필</b> 경기지사, 홍준표 경남지사와 <b>원희룡</b> 제주지사 순이었다.","02100501.20160606154145002",,27
"반기문·문재인 여야 양강구도 형성","20160606","01700201","\n반 총장의 포함으로 야권의 문재인 전 대표, 안희정 지사, 이재명 시장을 제외한 다른 모든 여야 주자들의 지지율은 일제히 하락했는데, 여권에서는 오세훈 전 시장의 지지율이 가장 큰 폭으로 하락했고, 이어 김무성 전 대표, 유승민 의원, 홍준표 지사, <b>남경필</b> 지사, <b>원희룡</b>","01700201.20160606110601235",,27
"대선 ‘조기 등판’ 반기문 변수…셈법 복잡해진 여야 잠룡들","20160526","01100101","\n오세훈 전 서울시장과 <b>김문수</b> 전 경기지사는 낙선이라는 치명상을 입었다.\n남경필 경기지사와 <b>원희룡</b> 제주지사 등은 지자체장에 집중, 개인 브랜드를 만드는 데 주력하고 있다.","01100101.20160526230602566",,28
"반기문에 무게 실리나","20160415","01101101","\n반 총장과 겨룰만한 잠룡으로는 오세훈 전 서울시장과 김무성 새누리당 대표, <b>김문수</b> 전 경기지사가 거론돼 왔다.\n오 전 시장과 김 전 지사는 낙선했고 김 대표는 총선 패배의 책임을 지고 이날 물러났다.\n반 총장과 함께 이른바 ‘남ㆍ원ㆍ정(남경필 <b>원희룡</b>","01101101.20160415051315585",,28
"원희룡 제주지사 &quot;반기문 총장 정당 선택, 굉장히 넓을 수도&quot;","20160601","01400401","<b>원희룡</b> 제주지사 "반기문 총장 정당 선택, 굉장히 넓을 수도"25일 오후 제11회 제주포럼 만찬에 참석하기 위해 제주국제컨벤션센터를 찾은 반기문 유엔 사무총장이 <b>원희룡</b> 제주지사와 만나 악수를 하며 웃고 있다.\n/뉴시스[중부매일 <b>김성호</b>","01400401.20160531173521954",,29
"반기문 유엔 사무총장, 롯데호텔 떠나는 모습 봤더니…","20160529","02100601"," 10여 명의 롯데호텔 직원들은 이날 호텔 로비에서 유엔기와 태극기를 손에 쥐고 반기문 총장과 부인 <b>유순택</b> 여사를 환송했다.","02100601.20160529114122960",,30
"떠나는 반기문","20160530","01100701","\n뒤는 반 총장 부인 <b>유순택</b>씨.","01100701.20160530223351790",,30
"[레이더P] [조한규의 맥] 반기문의 ‘태산`과 김무성의 ‘태산`","20160410","02100101","\n반 총장은 부인 <b>유순택</b> 여사를 비롯해 류제이(劉結一)유엔 주재 중국대사, 리훙펑(李洪峰)타이안(泰安)시 당서기 등과 함께 등산했다.","02100101.20160410173330774",,30
"[서울포토]안동 하회마을 방문한 반기문 UN 사무총장","20160529","01100611","[서울포토]안동 하회마을 방문한 반기문 UN 사무총장29일 오후 경북 안동 하회마을을 방문한 반기문 UN 사무총장과 부인 <b>유순택</b> 여사가 안동지역 유지들과 지역주민들을 만나고 중요무형문화재 제69호 하회별신굿탈놀이를 관람하고 있는 등 방문일정을 소화하고 있다.","01100611.20160529160519572",,30
"[서울포토]안동 하회마을 방문한 반기문 UN 사무총장","20160529","01100611","[서울포토]안동 하회마을 방문한 반기문 UN 사무총장29일 오후 경북 안동 하회마을을 방문한 반기문 UN 사무총장과 부인 <b>유순택</b> 여사가 안동지역 유지들과 지역주민들을 만나고 중요무형문화재 제69호 하회별신굿탈놀이를 관람하고 있는 등 방문일정을 소화하고 있다.","01100611.20160529160527434",,30
"MBN 뉴스앤이슈 5월 26일 오프닝","20160526","02100101","\n반기문 유엔사무총장의 부인 <b>유순택</b> 여사는 그렇게 정치 참여 반대했다던데 어제 당 상황 경각인 <b>정진석</b> 원내대표로부터 JP 만나보지 않겠냐는 제안을 받은 것으로 전해졌습니다.","02100101.20160526181345114",,31
"[반기문 방한 스케치] 말없이 활짝 웃음. 취재진 질문에 &quot;다음에...&quot; 특별 언급 없어","20160525","02100311","\n검정색 스트라이프 정장에 붉은색 넥타이를 맨 반 총장은 만면에 웃음을 띤 채 손을 흔들며 비행기 트랩을 내려온 뒤 <b>임성남</b> 외교부 1차관, 김방훈 제주특별자치도 정무부지사 등 마중 나온 인사들과 악수를 했다.\n부인인 <b>유순택</b> 여사도 동행했다.","02100311.20160525183632811",,32
"반기문 UN사무총장 안동방문…하회마을 및 경북도청신청사 기념식수","20160529","02100701","\n반 총장은 부인 <b>유순택</b> 여사와 함께 오후 12시 30분께 예천공항을 통해 경북에 도착해 유네스코 세계문화유산으로 지정된 안동 하회마을을 방문했다.\n이자리에는 <b>김관용</b>","02100701.20160529182448282",,33
"반기문 대망론","20160518","01601101","\n반기문 총장이 지난 1985년 외교부 참사관으로서 미국 하버드대 연수중에 당시 망명중이었던 김대중 전 대통령의 동향을 <b>전두환</b> 정권에 보고한 것으로 드러나 파문이 일었다.","01601101.20160518003016907",,34
"반기문 유엔 사무총장, 전두환 정권 아래 김대중 前대통령 감시","20160418","02100311","반기문 유엔 사무총장, <b>전두환</b> 정권 아래 김대중 前대통령 감시[<b>전두환</b>","02100311.20160512230654898",,34
